40,-1,3.1986102480033365,3.198610248003335,6.397220496006672
31,-1,1.5678707181317835,1.567870718131785,3.1357414362635687
33,-1,1.6099461436957916,1.6099461436957916,3.219892287391583
28,-1,0.7620159558312741,0.7620159558312752,1.5240319116625494
192,-1,8.724768968777706,8.724768968777706,17.449537937555412
121,-1,7.718028401975336,7.718028401975335,15.436056803950672
30,-1,3.754515026756419,3.7545150267564176,7.509030053512837
58,-1,6.648447318165815,6.648447318165816,13.29689463633163
39,-1,4.165747224187307,4.165747224187308,8.331494448374615
1000,-1,12.314657492802343,12.314657492802343,24.629314985604687
205,-1,9.19366794922023,9.19366794922023,18.38733589844046
57,-1,5.480004380721255,5.480004380721255,10.96000876144251
67,-1,6.914327990467957,6.914327990467955,13.828655980935912
1000,-1,10.526353336888011,10.526353336888008,21.052706673776022
28,-1,2.9529450608843604,2.9529450608843595,5.90589012176872
105,-1,7.684601682295887,7.684601682295889,15.369203364591776
33,-1,4.021988270278046,4.021988270278046,8.043976540556091
109,-1,8.203008131334787,8.203008131334787,16.406016262669574
97,-1,7.792769841311784,7.792769841311784,15.585539682623567
30,-1,1.8038523272757254,1.8038523272757272,3.6077046545514526
82,-1,6.312389673481146,6.312389673481146,12.624779346962292
81,-1,7.036477641396265,7.036477641396265,14.07295528279253
29,-1,0.6433943108821096,0.6433943108821096,1.2867886217642193
76,-1,6.454777016644094,6.454777016644095,12.90955403328819
97,-1,7.44050165632763,7.44050165632763,14.88100331265526
122,-1,7.7492280708074786,7.749228070807479,15.498456141614957
99,-1,7.955110854958278,7.955110854958276,15.910221709916554
70,-1,6.261565812812929,6.261565812812928,12.523131625625858
40,-1,4.835245932210224,4.835245932210224,9.670491864420448
49,-1,4.2904687028700685,4.290468702870068,8.580937405740137
143,-1,8.296222994068614,8.296222994068614,16.59244598813723
52,-1,4.690359852014347,4.690359852014348,9.380719704028694
117,-1,7.9380017944606065,7.9380017944606065,15.876003588921213
1000,-1,12.242123828711767,12.242123828711769,24.484247657423538
46,-1,4.4400983903115945,4.4400983903115945,8.880196780623189
26,-1,2.372177987052723,2.372177987052724,4.7443559741054475
63,-1,5.36763463034485,5.367634630344848,10.735269260689698
36,-1,4.810250153326711,4.810250153326712,9.620500306653422
190,-1,9.316512417888562,9.316512417888564,18.633024835777125
91,-1,7.882348442510602,7.882348442510601,15.764696885021204
28,-1,1.674335052046126,1.6743350520461244,3.3486701040922506
151,-1,8.065869134225915,8.065869134225915,16.13173826845183
39,-1,4.400938666525427,4.400938666525427,8.801877333050854
128,-1,8.548936708351967,8.548936708351967,17.097873416703933
487,-1,12.142998978460003,12.142998978460003,24.285997956920003
63,-1,6.677306201754531,6.677306201754531,13.354612403509062
30,-1,2.146570465974535,2.146570465974534,4.293140931949069
154,-1,8.626386319456842,8.626386319456842,17.252772638913683
49,-1,5.457783783911431,5.45778378391143,10.915567567822862
227,-1,8.572917389310383,8.572917389310383,17.145834778620767
41,-1,4.884056930179255,4.884056930179256,9.768113860358511
387,-1,10.113606553486544,10.113606553486543,20.22721310697309
103,-1,7.6688556793113705,7.668855679311372,15.337711358622743
51,-1,5.801965232019851,5.801965232019851,11.603930464039703
67,-1,6.89393887261765,6.89393887261765,13.7878777452353
57,-1,5.887160895453073,5.887160895453073,11.774321790906146
218,-1,11.08451345600464,11.08451345600464,22.16902691200928
138,-1,8.534228494005667,8.534228494005667,17.068456988011334
882,-1,9.696305190442546,9.696305190442548,19.392610380885095
85,-1,7.669720728373797,7.669720728373798,15.339441456747595
1000,-1,10.51970136360233,10.519701363602328,21.039402727204656
72,-1,6.831203378135103,6.831203378135101,13.662406756270205
